,Brands,Model,Variant,Make Year,Fuel,Transmission,Driven Kilometers,Owners,Location,Price
1198,ford,Ford Figo,1.2 TITANIUM DURATEC,2014,Petrol,Manual,"41,176",2,chennai,"3,34,599"
1199,ford,Ford New Figo,1.2 TITANIUM,2017,Petrol,Manual,"19,376",1,chennai,"5,24,699"
1200,ford,Ford New Figo,1.5 TITANIUM,2017,Diesel,Manual,"31,011",2,chennai,"5,16,999"
1201,ford,Ford Figo Aspire,1.2 TITANIUM PETROL,2018,Petrol,Manual,"20,192",1,chennai,"6,03,599"
1202,ford,Ford Figo,1.4 TITANIUM DURATORQ,2011,Diesel,Manual,"1,23,397",1,chennai,"2,20,699"
1203,ford,Ford Figo,1.4 TITANIUM DURATORQ,2013,Diesel,Manual,"93,308",1,chennai,"3,08,999"
1204,ford,Ford Ecosport,1.5AMBIENTE TI VCT,2015,Petrol,Manual,"85,750",1,chennai,"5,34,299"
1205,ford,Ford Ecosport,1.5 TDCI TITANIUM PLUS,2017,Diesel,Manual,"59,953",2,chennai,"6,88,099"
1206,ford,Ford Ecosport,1.5 TITANIUMTDCI OPT,2016,Diesel,Manual,"97,408",1,chennai,"5,87,599"
1207,ford,Ford Ecosport,1.5 TITANIUM TI VCT AT,2014,Petrol,Automatic,"1,35,385",1,chennai,"5,21,699"
1208,ford,Ford Ecosport,1.5 TITANIUM TI VCT AT,2015,Petrol,Automatic,"1,24,096",1,chennai,"5,36,099"
1209,ford,Ford Ecosport,1.5 TITANIUM TI VCT AT,2016,Petrol,Automatic,"1,54,048",1,chennai,"5,61,699"
1210,ford,Ford Ecosport,1.5TITANIUM TDCI,2018,Diesel,Manual,"86,881",1,chennai,"7,40,899"
1211,ford,Ford Ecosport,1.5TITANIUM TDCI,2013,Diesel,Manual,"84,769",1,chennai,"4,55,099"
1212,ford,Ford Figo,1.4 ZXI DURATORQ,2013,Diesel,Manual,"90,443",2,chennai,"2,74,999"
1213,ford,Ford Ecosport,1.5TITANIUM TDCI,2015,Diesel,Manual,"97,862",1,chennai,"5,88,299"
1214,ford,Ford Ecosport,1.5TITANIUM TDCI,2020,Diesel,Manual,"11,520",1,chennai,"9,73,299"
1215,skoda,Skoda Superb,ELEGANCE 1.8 TSI MT,2014,Petrol,Manual,"48,862",2,chennai,"7,71,999"
1216,hyundai,Hyundai VENUE,S MT 1.2 KAPPA,2021,Petrol,,"2,589",1,new-delhi,"7,94,699"
1217,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2014,Petrol,Manual,"22,836",1,new-delhi,"3,76,999"
1218,hyundai,Hyundai Eon,MAGNA PLUS,2015,Petrol,Manual,"20,494",1,new-delhi,"2,67,000"
1219,hyundai,Hyundai i10,SPORTZ 1.2 KAPPA2,2011,Petrol,Manual,"23,097",1,new-delhi,"2,28,399"
1220,hyundai,Hyundai i20,ERA 1.4 CRDI,2013,Diesel,Manual,"32,281",1,new-delhi,"3,26,899"
1221,hyundai,Hyundai Grand i10,ASTA 1.2 (O) VTVT,2014,Petrol,Manual,"33,141",1,new-delhi,"4,03,000"
1222,hyundai,Hyundai GRAND I10 NIOS,MAGNA 1.2 MT,2020,Petrol,Manual,"4,955",1,new-delhi,"5,84,299"
1223,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2014,Petrol,Manual,"16,795",1,new-delhi,"3,86,099"
1224,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2014,Petrol,Manual,"21,591",2,new-delhi,"3,84,499"
1225,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"15,673",1,new-delhi,"4,38,999"
1226,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2013,Petrol,Manual,"40,273",1,new-delhi,"3,34,599"
1227,hyundai,Hyundai i20,MAGNA 1.2 VTVT,2009,Petrol,Manual,"45,449",2,new-delhi,"1,99,699"
1228,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"27,389",1,new-delhi,"4,14,000"
1229,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"26,307",1,new-delhi,"4,05,999"
1230,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Petrol,Manual,"9,353",1,new-delhi,"5,02,599"
1231,hyundai,Hyundai Elite i20,1.2 MAGNA PLUS VTVT,2020,Petrol,Manual,"16,962",1,new-delhi,"6,30,899"
1232,hyundai,Hyundai Santro Xing,GL PLUS,2013,Petrol,Manual,"35,726",2,new-delhi,"2,41,399"
1233,hyundai,Hyundai i10,SPORTZ 1.2,2010,Petrol,Manual,"42,070",1,new-delhi,"2,08,000"
1234,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2017,Petrol,Manual,"24,487",1,new-delhi,"4,49,799"
1235,hyundai,Hyundai Grand i10,Magna 1.2 AT VTVT,2017,Petrol,Automatic,"16,725",2,new-delhi,"5,05,699"
1236,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2011,Petrol,Manual,"47,724",1,new-delhi,"2,17,000"
1237,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2013,Petrol,Manual,"49,276",3,new-delhi,"3,39,099"
1238,hyundai,Hyundai Elite i20,Magna Executive 1.2,2018,Petrol,Manual,"22,047",2,new-delhi,"5,29,399"
1239,hyundai,Hyundai i20,SPORTZ 1.4 CRDI,2012,Diesel,Manual,"55,764",2,new-delhi,"2,61,099"
1240,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"66,765",1,new-delhi,"2,17,299"
1241,hyundai,Hyundai Elite i20,ERA 1.2,2018,Petrol,Manual,"16,303",1,new-delhi,"5,10,299"
1242,hyundai,Hyundai i10,ERA 1.1 IRDE,2013,Petrol,Manual,"17,236",1,new-delhi,"2,92,799"
1243,hyundai,Hyundai Elite i20,ASTA 1.2,2015,Petrol,Manual,"33,602",1,new-delhi,"5,21,199"
1244,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2017,Petrol,Manual,"22,455",1,new-delhi,"4,50,000"
1245,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2018,Petrol,Manual,"16,558",1,new-delhi,"5,00,699"
1246,hyundai,Hyundai Grand i10,ASTA 1.2 VTVT,2016,Petrol,Manual,"35,756",1,new-delhi,"4,46,999"
1247,hyundai,Hyundai Elite i20,1.2 MAGNA PLUS VTVT,2019,Petrol,Manual,"8,788",1,new-delhi,"6,25,000"
1248,hyundai,Hyundai Grand i10,SPORTZ O 1.2,2017,Petrol,Manual,"8,055",1,new-delhi,"5,05,000"
1249,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2010,Petrol,Manual,"47,870",1,new-delhi,"2,10,799"
1250,hyundai,Hyundai NEW SANTRO,1.1 SPORTS AMT,2019,Petrol,Manual,"1,571",1,new-delhi,"5,12,299"
1251,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2015,Petrol,Manual,"41,994",1,new-delhi,"3,75,000"
1252,hyundai,Hyundai Grand i10,Sportz(O) 1.2 MT,2017,Petrol,Manual,"26,243",1,new-delhi,"4,75,099"
1253,hyundai,Hyundai Elite i20,MAGNA 1.2,2015,Petrol,Manual,"39,239",1,new-delhi,"5,11,799"
1254,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"39,323",1,new-delhi,"2,52,000"
1255,hyundai,Hyundai Eon,MAGNA PLUS,2015,Petrol,Manual,"44,875",1,new-delhi,"2,65,499"
1256,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2013,Petrol,Manual,"45,366",1,new-delhi,"2,79,299"
1257,hyundai,Hyundai Elite i20,ERA 1.2,2017,Petrol,Manual,"24,343",1,new-delhi,"4,97,299"
1258,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2017,Petrol,Manual,"25,306",1,new-delhi,"4,98,999"
1259,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"9,975",1,new-delhi,"2,77,000"
1260,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2018,Petrol,Manual,"24,804",1,new-delhi,"4,43,399"
1261,hyundai,Hyundai Eon,ERA PLUS,2014,Petrol,Manual,"40,438",2,new-delhi,"2,26,899"
1262,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2016,Petrol,Manual,"34,013",2,new-delhi,"3,51,499"
1263,hyundai,Hyundai Elite i20,SPORTZ 1.2,2018,Petrol,Manual,"15,847",1,new-delhi,"6,50,000"
1264,hyundai,Hyundai Elite i20,SPORTZ (O) 1.4,2015,Diesel,Manual,"58,080",2,new-delhi,"4,68,599"
1265,hyundai,Hyundai Elite i20,Magna Executive 1.2,2017,Petrol,Manual,"25,595",1,new-delhi,"5,33,299"
1266,hyundai,Hyundai Elite i20,Magna Executive 1.2,2018,Petrol,Manual,"12,481",1,new-delhi,"5,91,499"
1267,hyundai,Hyundai Verna,FLUIDIC 1.6 VTVT SX AT,2016,Petrol,Automatic,"26,264",1,new-delhi,"6,68,399"
1268,hyundai,Hyundai Elite i20,ASTA 1.2 (O),2016,Petrol,Manual,"35,812",2,new-delhi,"5,61,499"
1269,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"45,715",2,new-delhi,"2,18,399"
1270,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"26,887",1,new-delhi,"2,29,000"
1271,hyundai,Hyundai i10,SPORTZ 1.2 AT KAPPA2,2013,Petrol,Automatic,"33,958",2,new-delhi,"3,21,599"
1272,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2011,Petrol,Manual,"66,492",1,new-delhi,"2,14,699"
1273,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Petrol,Manual,"35,013",2,new-delhi,"4,55,199"
1274,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2016,Petrol,Manual,"41,048",1,new-delhi,"3,84,899"
1275,hyundai,Hyundai i10,SPORTZ 1.2 AT,2009,Petrol,Automatic,"36,229",2,new-delhi,"2,29,899"
1276,hyundai,Hyundai Elite i20,Magna Executive 1.2,2017,Petrol,Manual,"31,907",1,new-delhi,"5,52,299"
1277,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2011,Petrol,Manual,"66,838",2,new-delhi,"2,26,599"
1278,hyundai,Hyundai Eon,ERA PLUS,2013,Petrol,Manual,"20,439",2,new-delhi,"2,45,000"
1279,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"53,323",1,new-delhi,"2,27,899"
1280,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2011,Petrol,Manual,"26,941",2,new-delhi,"2,10,000"
1281,hyundai,Hyundai Grand i10,SPORTZ O 1.2,2017,Petrol,Manual,"30,373",1,new-delhi,"4,22,999"
1282,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"37,323",1,new-delhi,"4,51,799"
1283,hyundai,Hyundai Elite i20,MAGNA 1.2,2016,Petrol,Manual,"37,628",1,new-delhi,"5,08,999"
1284,hyundai,Hyundai Elite i20,MAGNA 1.2,2016,Petrol,Manual,"37,998",1,new-delhi,"5,17,499"
1285,hyundai,Hyundai Grand i10,ASTA 1.2 CRDI,2017,Diesel,Manual,"35,604",3,new-delhi,"3,98,699"
1286,hyundai,Hyundai VENUE,1.0L Turbo GDI SX MT,2020,Petrol,Manual,"10,339",1,new-delhi,"9,90,000"
1287,hyundai,Hyundai Elite i20,MAGNA 1.4 CRDI,2014,Diesel,Manual,"37,734",1,new-delhi,"5,22,199"
1288,hyundai,Hyundai i20,MAGNA O 1.2,2013,Petrol,Manual,"52,641",1,new-delhi,"3,29,000"
1289,hyundai,Hyundai Elite i20,ASTA 1.2 (O),2017,Petrol,Manual,"30,418",1,new-delhi,"6,38,899"
1290,hyundai,Hyundai i10,ERA 1.1 IRDE,2012,Petrol,Manual,"70,672",1,new-delhi,"2,65,899"
1291,hyundai,Hyundai Grand i10,ASTA 1.2 KAPPA VTVT OPT,2016,Petrol,Manual,"31,430",1,new-delhi,"4,60,000"
1292,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2017,Petrol,Manual,"52,175",2,new-delhi,"4,03,999"
1293,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"30,161",1,new-delhi,"4,19,000"
1294,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2011,Petrol,Manual,"29,101",3,new-delhi,"2,66,699"
1295,hyundai,Hyundai Elite i20,MAGNA 1.4 CRDI,2014,Diesel,Manual,"48,180",1,new-delhi,"4,83,799"
1296,hyundai,Hyundai VENUE,1.0 TURBO GDI SX+ AT,2019,Petrol,Automatic,"3,211",1,new-delhi,"11,18,499"
1297,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"29,793",1,new-delhi,"2,55,000"
1298,hyundai,Hyundai Elite i20,1.2 MAGNA PLUS VTVT,2019,Petrol,,"14,674",1,new-delhi,"6,20,000"
1299,hyundai,Hyundai Elite i20,SPORTZ 1.2,2016,Petrol,Manual,"44,579",1,new-delhi,"5,28,699"
1300,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"72,299",1,new-delhi,"1,90,000"
1301,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2014,Petrol,Manual,"52,299",2,new-delhi,"4,07,499"
1302,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2014,Petrol,Manual,"59,867",1,new-delhi,"3,37,899"
1303,hyundai,Hyundai i10,MAGNA 1.2,2009,Petrol,Manual,"86,423",1,new-delhi,"1,63,000"
1304,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2013,Diesel,Manual,"73,591",1,new-delhi,"3,97,399"
1305,hyundai,Hyundai Creta,1.5 EX Petrol MT,2020,Petrol,Manual,"7,599",1,new-delhi,"11,58,000"
1306,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2014,Petrol,Manual,"59,099",2,new-delhi,"3,33,000"
1307,hyundai,Hyundai Santro Xing,GL PLUS,2014,Petrol,Manual,"39,378",1,new-delhi,"2,71,000"
1308,hyundai,Hyundai i10,SPORTZ 1.2 KAPPA2,2013,Petrol,Manual,"69,081",1,new-delhi,"2,55,099"
1309,hyundai,Hyundai Elite i20,ASTA 1.4 CRDI,2015,Diesel,Manual,"73,244",2,new-delhi,"5,69,599"
1310,hyundai,Hyundai Creta,1.4 E PLUS CRDI,2017,Diesel,Manual,"19,237",1,new-delhi,"8,15,499"
1311,hyundai,Hyundai Santro Xing,GL,2008,Petrol,Manual,"33,246",1,new-delhi,"1,38,000"
1312,hyundai,Hyundai Eon,MAGNA PLUS,2013,Petrol,Manual,"66,406",1,new-delhi,"2,25,499"
1313,hyundai,Hyundai i10,SPORTZ 1.2,2010,Petrol,Manual,"42,017",1,new-delhi,"2,11,000"
1314,hyundai,Hyundai i20,MAGNA O 1.2,2012,Petrol,Manual,"44,822",1,new-delhi,"3,12,000"
1315,hyundai,Hyundai Grand i10,MAGNA 1.1 CRDI,2013,Diesel,Manual,"62,439",2,new-delhi,"2,90,000"
1316,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"85,761",1,new-delhi,"2,09,399"
1317,hyundai,Hyundai i20,MAGNA O 1.2,2010,Petrol,Manual,"49,678",1,new-delhi,"2,45,000"
1318,hyundai,Hyundai Santro Xing,GL PLUS,2014,Petrol,Manual,"39,366",1,new-delhi,"2,70,000"
1319,hyundai,Hyundai Grand i10,ASTA 1.2 VTVT,2017,Petrol,Manual,"39,817",2,new-delhi,"4,75,000"
1320,hyundai,Hyundai NEW SANTRO,1.1 MAGNA CNG MT,2019,Petrol + CNG,,"31,863",1,new-delhi,"5,50,000"
1321,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"78,268",2,new-delhi,"4,12,699"
1322,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"33,634",1,new-delhi,"2,43,000"
1323,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2012,Petrol,Manual,"71,043",1,new-delhi,"2,19,599"
1324,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2018,Petrol,Manual,"64,949",1,new-delhi,"4,49,000"
1325,hyundai,Hyundai i20,MAGNA O 1.2,2011,Petrol,Manual,"80,757",2,new-delhi,"2,53,000"
1326,hyundai,Hyundai i20,MAGNA O 1.2,2013,Petrol,Manual,"60,410",1,new-delhi,"3,30,000"
1327,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"68,468",2,new-delhi,"3,64,899"
1328,hyundai,Hyundai i10,MAGNA 1.2,2010,Petrol,Manual,"63,730",1,new-delhi,"1,85,000"
1329,hyundai,Hyundai Elite i20,SPORTZ 1.2,2018,Petrol,Manual,"35,431",1,new-delhi,"5,50,499"
1330,hyundai,Hyundai Grand i10,Sportz1.2 CRDI,2017,Diesel,Manual,"86,872",1,new-delhi,"3,50,000"
1331,hyundai,Hyundai Grand i10,SPORTZ (O) 1.2 AT VTVT,2017,Petrol,,"29,168",1,new-delhi,"4,98,000"
1332,hyundai,Hyundai Elite i20,SPORTZ 1.2,2017,Petrol,Manual,"34,724",1,new-delhi,"5,50,000"
1333,hyundai,Hyundai Elite i20,MAGNA 1.2,2016,Petrol,Manual,"43,806",1,new-delhi,"5,34,899"
1334,hyundai,Hyundai Xcent,1.2 S VTVT,2015,Petrol,,"36,571",1,new-delhi,"3,82,000"
1335,hyundai,Hyundai Santro Xing,GL PLUS,2014,Petrol,Manual,"64,626",1,new-delhi,"2,66,899"
1336,hyundai,Hyundai Eon,ERA PLUS,2013,Petrol,Manual,"73,568",1,new-delhi,"1,70,000"
1337,hyundai,Hyundai i20,MAGNA 1.2 VTVT,2010,Petrol,Manual,"47,666",1,new-delhi,"2,18,000"
1338,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2014,Diesel,Manual,"72,808",1,new-delhi,"4,65,399"
1339,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2014,Diesel,Manual,"83,912",1,new-delhi,"4,69,699"
1340,hyundai,Hyundai VENUE,1.0 TURBO GDI SX+ AT,2019,Petrol,,"7,498",1,new-delhi,"10,49,199"
1341,hyundai,Hyundai Creta,S CRDI,2020,Diesel,,"27,629",1,new-delhi,"14,32,599"
1342,hyundai,Hyundai i20,MAGNA O 1.4 CRDI,2013,Diesel,Manual,"65,614",1,new-delhi,"2,90,000"
1343,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Petrol,Manual,"69,818",1,new-delhi,"4,09,599"
1344,hyundai,Hyundai Santro Xing,GL PLUS,2014,Petrol,Manual,"64,065",2,new-delhi,"2,25,000"
1345,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2010,Petrol,Manual,"87,770",1,new-delhi,"1,86,199"
1346,hyundai,Hyundai Eon,ERA PLUS,2014,Petrol,Manual,"54,530",1,new-delhi,"2,25,000"
1347,hyundai,Hyundai Verna,FLUIDIC 1.6 SX VTVT,2013,Petrol,Manual,"46,383",2,new-delhi,"4,97,000"
1348,hyundai,Hyundai i10,SPORTZ 1.1 IRDE2,2015,Petrol,Manual,"41,525",1,new-delhi,"3,50,000"
1349,hyundai,Hyundai Grand i10,Magna 1.2 AT VTVT,2016,Petrol,Automatic,"63,318",1,new-delhi,"4,50,000"
1350,hyundai,Hyundai i20,SPORTZ 1.2 O,2010,Petrol,Manual,"53,720",1,new-delhi,"2,50,000"
1351,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2017,Petrol,Manual,"45,251",1,new-delhi,"4,56,000"
1352,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"64,174",1,new-delhi,"4,47,199"
1353,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI OPT,2014,Diesel,Manual,"72,634",2,new-delhi,"5,04,899"
1354,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2012,Petrol,Manual,"62,465",1,new-delhi,"2,44,000"
1355,hyundai,Hyundai Elite i20,Magna Executive 1.2,2018,Petrol,Manual,"28,544",1,new-delhi,"5,80,000"
1356,hyundai,Hyundai i10,SPORTZ 1.2 KAPPA2,2011,Petrol,Manual,"89,631",1,new-delhi,"2,64,999"
1357,hyundai,Hyundai Elite i20,ASTA 1.4 CRDI,2015,Diesel,Manual,"47,960",1,new-delhi,"5,65,199"
1358,hyundai,Hyundai Creta,1.6 SX AT PETROL,2018,Petrol,,"20,241",1,new-delhi,"12,47,299"
1359,hyundai,Hyundai Elite i20,1.4 CRDI ASTA (O),2017,Diesel,Manual,"59,420",2,new-delhi,"6,21,499"
1360,hyundai,Hyundai VENUE,1.0L Turbo GDI SX(O) MT,2019,Petrol,Manual,"13,991",1,new-delhi,"9,47,399"
1361,hyundai,Hyundai Sonata,2.4 GDI MT,2012,Petrol,Manual,"73,359",1,new-delhi,"5,24,000"
1362,hyundai,Hyundai Creta,1.6 SX AT CRDI,2018,Diesel,,"44,510",1,new-delhi,"11,93,799"
1363,hyundai,Hyundai i10,MAGNA 1.2,2008,Petrol,Manual,"94,707",1,new-delhi,"1,41,499"
1364,hyundai,Hyundai Elite i20,MAGNA 1.2,2016,Petrol,Manual,"65,031",1,new-delhi,"4,70,000"
1365,hyundai,Hyundai Elite i20,ASTA 1.4 CRDI,2014,Diesel,Manual,"87,200",2,new-delhi,"3,92,799"
1366,hyundai,Hyundai Creta,1.6 SX PLUS PETROL,2018,Petrol,Manual,"34,051",1,new-delhi,"11,15,000"
1367,hyundai,Hyundai Santro Xing,GL,2008,Petrol,Manual,"91,288",1,new-delhi,"1,35,599"
1368,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2014,Diesel,Manual,"77,388",1,new-delhi,"4,93,199"
1369,hyundai,Hyundai Creta,1.6 SX VTVT,2019,Petrol,Manual,"9,697",1,new-delhi,"12,15,000"
1370,hyundai,Hyundai Grand i10,SPORTZ (O) 1.2 AT VTVT,2017,Petrol,Manual,"39,242",1,new-delhi,"5,21,000"
1371,hyundai,Hyundai VENUE,1.0 TURBO GDI SX+ AT,2019,Petrol,Automatic,"17,949",1,new-delhi,"10,92,599"
1372,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2011,Petrol,Manual,"1,05,271",1,new-delhi,"1,78,599"
1373,hyundai,Hyundai New Elantra,2.0 SX (O) AT,2016,Petrol,Automatic,"49,510",2,new-delhi,"9,50,699"
1374,hyundai,Hyundai i10,MAGNA 1.2 KAPPA2,2012,Petrol,Manual,"59,190",1,new-delhi,"2,68,000"
1375,hyundai,Hyundai Tucson New,2WD AT GL DIESEL,2018,Diesel,Automatic,"58,368",1,new-delhi,"17,96,899"
1376,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"52,260",1,new-delhi,"2,50,000"
1377,hyundai,Hyundai Elite i20,SPORTZ 1.2,2014,Petrol,Manual,"76,057",1,new-delhi,"4,74,999"
1378,hyundai,Hyundai Creta,1.6 CRDI SX PLUS AUTO,2017,Diesel,Automatic,"58,298",2,new-delhi,"9,19,699"
1379,hyundai,Hyundai Elite i20,1.4 CRDI ASTA (O),2017,Diesel,Manual,"83,618",2,new-delhi,"6,43,999"
1380,hyundai,Hyundai Elite i20,SPORTZ 1.4,2017,Diesel,Manual,"67,015",2,new-delhi,"5,58,499"
1381,hyundai,Hyundai Creta,1.4 E PLUS CRDI,2018,Diesel,,"66,356",1,new-delhi,"8,99,999"
1382,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"37,785",1,new-delhi,"4,65,000"
1383,hyundai,Hyundai Eon,ERA PLUS,2014,Petrol,Manual,"76,990",1,new-delhi,"2,12,799"
1384,hyundai,Hyundai Creta,1.6 S,2015,Petrol,Manual,"55,668",1,new-delhi,"8,00,000"
1385,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Petrol,Manual,"40,192",1,new-delhi,"4,78,000"
1386,hyundai,Hyundai Eon,MAGNA PLUS,2014,Petrol,Manual,"55,103",1,new-delhi,"2,30,000"
1387,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2014,Diesel,Manual,"82,592",2,new-delhi,"4,52,499"
1388,hyundai,Hyundai Sonata,2.4 GDI MT,2012,Petrol,Manual,"73,377",1,new-delhi,"5,22,000"
1389,hyundai,Hyundai Elite i20,SPORTZ (O) 1.2,2014,Petrol,Manual,"82,173",1,new-delhi,"4,75,199"
1390,hyundai,Hyundai Verna,FLUIDIC 1.6 SX CRDI,2012,Diesel,Manual,"1,12,798",1,new-delhi,"4,09,799"
1391,hyundai,Hyundai Eon,ERA PLUS,2015,Petrol,Manual,"52,247",1,new-delhi,"2,70,000"
1392,hyundai,Hyundai Creta,1.6 S,2015,Petrol,Manual,"22,013",1,new-delhi,"8,32,599"
1393,hyundai,Hyundai Creta,1.4 E PLUS CRDI,2018,Diesel,Manual,"26,350",1,new-delhi,"9,40,000"
1394,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Petrol,Manual,"45,259",1,new-delhi,"4,68,000"
1395,hyundai,Hyundai i20,SPORTZ O 1.4 CRDI,2012,Diesel,Manual,"87,995",3,new-delhi,"2,39,599"
1396,hyundai,Hyundai Creta,1.4 E PLUS CRDI,2017,Diesel,Manual,"73,223",1,new-delhi,"7,95,000"
1397,hyundai,Hyundai Elite i20,ASTA 1.2 (O),2016,Petrol,Manual,"52,735",1,new-delhi,"5,65,000"
1398,hyundai,Hyundai Santro Xing,GL PLUS,2014,Petrol,Manual,"67,198",1,new-delhi,"2,47,000"
1399,hyundai,Hyundai Grand i10,MAGNA 1.2 VTVT,2017,Petrol + CNG,Manual,"49,289",1,new-delhi,"4,71,000"
1400,hyundai,Hyundai Eon,MAGNA PLUS,2015,Petrol,Manual,"71,504",1,new-delhi,"2,67,799"
1401,hyundai,Hyundai Verna,FLUIDIC 1.6 CRDI S,2015,Diesel,Manual,"62,284",1,new-delhi,"6,60,099"
1402,hyundai,Hyundai Grand i10,SPORTZ 1.1 CRDI,2014,Diesel,Manual,"89,897",2,new-delhi,"2,85,299"
1403,hyundai,Hyundai Grand i10,SPORTZ 1.1 CRDI SPECIAL EDITION,2014,Diesel,,"1,23,729",1,new-delhi,"2,83,999"
1404,hyundai,Hyundai New Elantra,1.6 SX AT O,2018,Diesel,Automatic,"44,347",1,new-delhi,"13,96,299"
1405,hyundai,Hyundai Elite i20,MAGNA 1.2,2016,Petrol,Manual,"99,372",1,new-delhi,"4,56,599"
1406,hyundai,Hyundai i20,SPORTZ 1.4 CRDI,2013,Diesel,Manual,"92,650",2,new-delhi,"3,19,000"
1407,hyundai,Hyundai Elite i20,1.4 CRDI ASTA (O),2015,Diesel,Manual,"71,828",2,new-delhi,"4,76,499"
1408,hyundai,Hyundai Grand i10,MAGNA 1.1 CRDI,2014,Diesel,Manual,"85,203",2,new-delhi,"2,44,699"
1409,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Petrol,Manual,"86,514",1,new-delhi,"4,03,199"
1410,hyundai,Hyundai i10,SPORTZ 1.1 IRDE2,2015,Petrol,Manual,"58,463",1,new-delhi,"3,28,900"
1411,hyundai,Hyundai Creta,1.4 E PLUS CRDI,2017,Diesel,Manual,"83,404",2,new-delhi,"7,83,099"
1412,hyundai,Hyundai i20,ASTA 1.4 CRDI,2014,Diesel,Manual,"88,666",2,new-delhi,"3,83,699"
